state,zipcode,n1,numdep,agi,numfarm,taxamt,contrib
MI,49760,320,100,13836000,0,923000,0
MI,49762,290,70,13441000,0,1053000,0
MI,49765,1720,810,76443000,50,7533000,84000
MI,49766,1180,590,63406000,50,5885000,278000
MI,49768,200,40,9726000,0,747000,0
MI,49769,820,400,34538000,0,2471000,0
MI,49770,9260,4100,734635000,40,96595000,9035000
MI,49774,870,440,44570000,60,3441000,0
MI,49776,820,370,35519000,90,2429000,0
MI,49777,900,250,59512000,0,5739000,287000
MI,49779,2180,830,100855000,60,7887000,228000
MI,49780,840,500,44798000,50,4090000,0
MI,49781,2180,840,96049000,0,7295000,183000
MI,49782,340,80,19066000,0,1838000,108000
MI,49783,8720,4130,409526000,80,32946000,1311000
MI,49788,1020,910,32805000,0,1552000,0
MI,49795,910,450,39622000,0,2631000,0
MI,49799,1130,500,45131000,20,3258000,0
MI,49801,5660,2710,357351000,30,38253000,2979000
MI,49802,3190,1410,154127000,0,12692000,395000
MI,49805,150,60,8525000,0,741000,0
MI,49806,260,90,18014000,0,1935000,0
MI,49807,1480,720,83321000,40,7115000,164000
MI,49812,450,220,22313000,0,1682000,0
MI,49814,590,280,33975000,0,2614000,0
MI,49815,220,90,11271000,0,890000,0
MI,49816,340,180,15527000,0,1026000,0
MI,49817,260,100,12464000,0,860000,0
MI,49818,440,220,25306000,20,2064000,0
MI,49820,260,90,13386000,0,1081000,0
MI,49821,570,270,27196000,20,1925000,0
MI,49827,410,260,16829000,40,1050000,0
MI,49829,7910,3820,397083000,30,34653000,2282000
MI,49831,320,170,17011000,0,1232000,0
MI,49834,190,100,8952000,20,611000,0
MI,49835,390,150,17338000,0,1243000,0
MI,49836,360,130,15460000,0,1153000,0
MI,49837,4770,2430,273371000,30,24477000,1232000
MI,49838,180,90,8083000,0,581000,0
MI,49840,320,140,19149000,0,1835000,0
MI,49841,3090,1720,144663000,0,10930000,289000
MI,49847,500,210,20660000,0,1386000,0
MI,49849,5660,2950,293026000,0,22526000,921000
MI,49853,580,240,31079000,0,2642000,0
MI,49854,2930,1340,149503000,0,12649000,301000
MI,49855,14920,5650,933114000,40,95307000,7228000
MI,49858,5880,2350,303706000,0,26443000,1623000
MI,49861,280,90,18213000,0,1544000,0
MI,49862,1960,880,99179000,0,8525000,223000
MI,49866,3910,2200,228068000,0,18256000,745000
MI,49868,1900,930,85791000,0,6739000,0
MI,49870,1620,840,77686000,0,5764000,122000
MI,49874,440,210,21050000,20,1521000,0
MI,49876,540,280,27619000,0,1937000,0
MI,49878,1660,670,89904000,40,7326000,123000
MI,49879,440,160,20798000,0,1480000,0
MI,49880,480,190,23564000,30,1769000,0
MI,49881,160,60,8657000,0,770000,0
MI,49884,200,110,8866000,0,587000,0
MI,49885,890,440,49190000,40,3973000,0
MI,49886,180,100,7984000,0,586000,0
MI,49887,1050,440,50298000,50,3674000,0
MI,49891,310,150,13197000,0,875000,0
MI,49892,960,390,52385000,40,4202000,118000
MI,49893,810,300,41938000,30,3215000,0
MI,49894,370,160,17915000,0,1452000,0
MI,49895,400,120,22476000,0,1781000,0
MI,49896,740,580,31979000,30,1812000,0
MI,49905,890,810,44696000,0,2996000,0
MI,49908,1070,610,47962000,0,3399000,0
MI,49910,170,30,8338000,0,719000,0
MI,49911,1210,530,54085000,0,4076000,0
MI,49912,380,160,16526000,0,1137000,0
MI,49913,3230,2050,143097000,0,9883000,402000
MI,49916,1330,850,80140000,30,6801000,419000
MI,49920,1960,720,103213000,30,9551000,287000
MI,49921,120,60,4726000,0,243000,0
MI,49925,230,60,10754000,0,827000,0
MI,49927,210,90,8716000,0,588000,0
MI,49930,3040,1690,169277000,0,15321000,1095000
MI,49931,2840,1320,172515000,0,17829000,1286000
MI,49935,2700,1190,122136000,40,9954000,335000
MI,49938,3340,1470,147920000,20,11310000,547000
MI,49945,1230,580,62273000,0,5079000,127000
MI,49946,1750,880,85799000,0,6645000,135000
MI,49947,290,70,17363000,0,1583000,0
MI,49948,190,90,8668000,0,565000,0
MI,49950,510,180,31885000,0,2954000,326000
MI,49953,1190,390,56337000,0,4327000,156000
MI,49958,520,260,25518000,0,1785000,0
MI,49962,110,30,5597000,0,406000,0
MI,49965,190,70,9380000,0,671000,0
MI,49967,210,50,9768000,0,787000,0
MI,49968,930,380,39279000,0,2816000,0
MI,49969,590,240,132776000,0,23264000,182000
MI,49970,110,30,4691000,0,352000,0
IA,50001,320,190,22485000,40,2142000,0
IA,50002,580,330,32681000,110,2391000,0
IA,50003,4090,2960,475694000,180,70149000,7433000
IA,50005,320,150,15547000,20,1053000,0
IA,50006,700,440,40016000,90,2998000,0
IA,50007,250,160,22585000,0,2173000,0
IA,50008,350,230,14756000,70,757000,0
IA,50009,9910,6120,695672000,80,66364000,5353000
IA,50010,13650,5900,996820000,160,108016000,17916000
IA,50014,10990,4350,877201000,160,112562000,13151000
IA,50020,620,290,34686000,80,2749000,0
IA,50021,13740,8240,1258532000,110,151915000,13422000
IA,50022,3710,1930,216281000,200,18848000,1788000
IA,50023,18850,12830,1699077000,130,196859000,18013000
IA,50025,1390,710,83220000,220,6648000,406000
IA,50026,220,120,11080000,40,722000,0
IA,50027,120,50,5136000,0,284000,0
IA,50028,720,440,46174000,60,3642000,126000
IA,50029,260,120,11163000,40,712000,0
IA,50034,170,110,10266000,30,729000,0
IA,50035,3630,3220,323108000,80,28787000,2381000
IA,50036,7720,4110,480982000,270,41949000,4076000
IA,50039,160,110,9358000,0,662000,0
IA,50042,140,60,6043000,30,364000,0
IA,50044,380,220,20251000,50,1339000,0
IA,50046,730,480,57772000,60,5774000,475000
IA,50047,2800,1950,196967000,90,17972000,1379000
IA,50048,370,190,20031000,80,1606000,0
IA,50049,2840,1750,150116000,310,11781000,804000
IA,50050,300,230,17097000,80,1169000,0
IA,50051,140,90,7776000,20,502000,0
IA,50054,1590,940,92387000,70,7661000,406000
IA,50055,450,280,26500000,50,1938000,0
IA,50056,630,370,39149000,40,2969000,198000
IA,50058,810,530,50400000,150,4395000,467000
IA,50060,1030,680,54911000,190,4046000,247000
IA,50061,940,660,154456000,60,26852000,2545000
IA,50062,270,180,14636000,30,917000,0
IA,50063,1350,820,124098000,90,11733000,1161000
IA,50065,180,150,6787000,50,344000,0
IA,50066,110,60,6305000,0,414000,0
IA,50067,120,110,5616000,30,332000,0
IA,50068,150,80,6765000,40,403000,0
IA,50069,480,320,30404000,0,2568000,119000
IA,50070,690,420,50642000,70,5009000,152000
IA,50071,400,210,22582000,50,1624000,0
IA,50072,1240,870,101157000,110,10697000,970000
IA,50073,670,440,52496000,50,5380000,429000
IA,50074,150,50,15922000,40,1663000,0
IA,50075,400,270,22672000,40,1728000,0
IA,50076,650,340,32431000,130,2103000,40000
IA,50103,170,100,9493000,50,766000,0
IA,50105,580,440,48830000,0,5037000,496000
IA,50106,500,310,28417000,60,1913000,0
IA,50107,420,260,22650000,40,1674000,0
IA,50108,180,90,6869000,60,366000,0
IA,50109,1470,1090,143599000,40,16192000,1279000
IA,50111,7040,5180,636073000,80,75038000,6151000
IA,50112,4820,2460,316040000,220,29207000,4573000
IA,50115,1210,660,69872000,220,5746000,410000
IA,50116,140,70,6786000,0,464000,0
IA,50118,400,280,24006000,0,1839000,0
IA,50119,210,110,11409000,20,788000,0
IA,50120,140,70,9971000,0,800000,0
IA,50122,640,390,41758000,110,3608000,183000
IA,50123,370,220,19066000,60,1245000,0
IA,50124,1940,1610,165706000,60,16777000,2083000
IA,50125,9190,5630,657072000,370,63035000,7554000
IA,50126,2950,1630,195498000,160,16267000,2211000
IA,50128,160,70,7797000,0,567000,0
IA,50129,2340,1300,143470000,190,12661000,1264000
IA,50130,800,500,59791000,60,7122000,256000
IA,50131,11020,7620,1249901000,100,178299000,18497000
IA,50132,160,100,7709000,30,451000,0
IA,50133,210,150,8905000,50,457000,0
IA,50134,300,180,22657000,0,1934000,0
IA,50135,760,360,46141000,60,3820000,223000
IA,50136,190,90,9501000,40,541000,0
IA,50138,5290,3000,311476000,250,26905000,1650000
IA,50139,520,350,29674000,110,2058000,0
IA,50140,870,530,39703000,110,2937000,296000
IA,50141,240,100,14806000,20,1096000,0
IA,50143,280,180,18499000,50,1396000,0
IA,50144,1120,730,63713000,200,6193000,211000
IA,50146,220,140,12630000,30,947000,0
IA,50147,160,90,7362000,50,574000,0
IA,50148,180,90,9303000,20,635000,0
IA,50149,400,340,21278000,110,1409000,0
IA,50150,370,260,18774000,60,1200000,0
IA,50151,310,190,19550000,60,1521000,0
IA,50153,370,230,24364000,50,1846000,0
IA,50154,220,150,14922000,30,1254000,0
IA,50156,2150,1220,149073000,100,13838000,842000
IA,50157,340,200,17368000,60,1126000,0
IA,50158,13760,9750,789565000,240,66885000,7336000
IA,50161,970,560,64362000,100,5694000,242000
IA,50162,520,350,32050000,50,2346000,0
IA,50164,300,200,15965000,50,1140000,0
IA,50166,700,470,43765000,100,3363000,41000
IA,50167,350,180,22037000,40,1836000,0
IA,50168,410,250,29387000,40,2611000,0
IA,50169,1220,740,82497000,50,7582000,412000
IA,50170,1340,800,86949000,110,7293000,306000
IA,50171,1270,630,89491000,140,9681000,710000
IA,50173,320,180,16195000,30,1165000,0
IA,50174,560,340,29927000,100,2042000,0
IA,50201,3890,2270,266130000,140,25221000,2751000
IA,50206,210,130,11173000,40,802000,0
IA,50207,1080,720,66941000,140,5027000,844000
IA,50208,8860,4910,491201000,210,39578000,3546000
IA,50210,820,450,57482000,160,5415000,152000
IA,50211,6830,4640,578866000,130,63519000,5088000
IA,50212,1440,810,92143000,100,7569000,428000
IA,50213,3230,2200,164427000,280,12107000,549000
IA,50214,370,280,30574000,40,3088000,160000
IA,50216,1290,650,120269000,100,14727000,1275000
IA,50217,240,130,14731000,50,1115000,0
IA,50219,6080,4100,557011000,270,62620000,19983000
IA,50220,4000,3020,216036000,110,15361000,1489000
IA,50222,210,120,13376000,60,844000,0
IA,50223,150,80,7880000,30,542000,0
IA,50225,1360,940,88148000,140,7561000,372000
IA,50226,2880,2330,306388000,70,38176000,3405000
IA,50228,1130,800,81711000,90,7905000,405000
IA,50229,550,320,48164000,80,5586000,249000
IA,50230,470,300,31297000,100,2658000,0
IA,50232,220,130,16035000,30,1660000,0
IA,50233,620,340,33454000,50,2539000,0
IA,50234,270,150,19531000,30,1996000,0
IA,50235,200,90,10696000,40,780000,0
IA,50236,720,540,53283000,40,4588000,188000
IA,50237,1480,930,124732000,100,13153000,929000
IA,50238,440,270,23239000,80,1622000,0
IA,50240,1090,640,84825000,160,8361000,406000
IA,50242,190,100,9934000,40,714000,0
IA,50244,900,500,64942000,40,6108000,322000
IA,50246,310,160,18472000,40,1500000,0
IA,50247,1080,730,75803000,140,6900000,276000
IA,50248,2130,1150,151095000,130,14315000,1501000
IA,50249,550,260,33553000,80,2756000,0
IA,50250,1110,690,58939000,100,4235000,93000
IA,50251,590,410,43080000,80,3739000,361000
IA,50252,180,100,11334000,0,958000,0
IA,50254,130,70,6024000,40,400000,0
IA,50256,230,100,12702000,0,961000,0
IA,50257,440,320,27188000,60,2216000,0
IA,50258,330,180,19477000,50,1474000,0
IA,50261,1280,1010,131202000,100,16780000,1348000
IA,50262,180,90,8368000,40,533000,0
IA,50263,10990,7840,1159373000,90,158412000,13428000
IA,50264,200,140,10063000,50,633000,0
IA,50265,16450,8760,1542259000,80,213394000,33662000
IA,50266,18040,9240,1802498000,80,257403000,27496000
IA,50268,360,250,16825000,40,1076000,0
IA,50271,260,100,14425000,40,1018000,0
IA,50273,3870,2400,265659000,340,25106000,2419000
IA,50274,150,80,7993000,40,542000,0
IA,50275,210,130,10974000,60,756000,0
IA,50276,1030,530,68871000,90,6342000,235000
IA,50277,220,150,13452000,30,1083000,0
IA,50278,380,220,21952000,40,1735000,0
IA,50309,5130,820,359730000,0,50319000,5386000
IA,50310,15550,7930,884815000,40,79874000,6749000
IA,50311,6120,3350,327408000,0,29328000,2161000
IA,50312,7650,3310,849707000,40,131768000,18638000
IA,50313,8020,4800,400231000,0,33684000,2304000
IA,50314,4580,4390,152374000,0,8324000,352000
IA,50315,17400,10550,791336000,40,59965000,4853000
IA,50316,6820,5270,251246000,0,14383000,654000
IA,50317,17080,10790,786889000,30,56678000,3727000
IA,50320,10280,7630,519077000,30,39085000,2376000
IA,50321,3820,2180,376632000,0,53160000,6858000
IA,50322,16010,8440,1184624000,60,126755000,15682000
IA,50323,7100,6150,1166604000,60,190297000,18773000
IA,50324,2660,1330,185294000,20,18055000,1758000
IA,50325,8640,6070,1127584000,60,170363000,19507000
IA,50327,5530,3300,443451000,30,48348000,4298000
IA,50401,13320,6650,800033000,140,77786000,9589000
IA,50420,150,100,8127000,30,557000,0
IA,50421,1390,770,80622000,90,6610000,632000
IA,50423,1260,670,72483000,150,5844000,514000
IA,50424,650,360,40456000,140,3204000,94000
IA,50428,4470,2070,335521000,190,36662000,4231000
IA,50430,210,100,11046000,40,735000,0
IA,50434,200,90,10845000,0,779000,0
IA,50435,320,210,18757000,60,1461000,0
IA,50436,2530,1330,156559000,130,14515000,1242000
IA,50438,1840,1110,125322000,150,11449000,648000
IA,50439,110,50,4976000,0,303000,0
IA,50440,220,90,11545000,40,800000,0
IA,50441,2240,1520,128215000,180,10165000,900000
IA,50444,190,110,10789000,30,774000,0
IA,50446,240,160,13798000,30,1087000,0
IA,50447,450,300,25625000,60,1603000,0
IA,50448,310,190,15810000,60,1100000,0
IA,50449,330,190,14078000,30,840000,0
IA,50450,1370,720,77294000,100,6042000,326000
IA,50451,240,130,13258000,70,928000,0
IA,50452,340,230,19661000,60,1429000,0
IA,50453,260,130,13534000,30,905000,0
IA,50455,130,100,7678000,40,491000,0
IA,50456,780,460,39965000,60,2676000,0
IA,50457,170,80,9684000,30,782000,0
IA,50458,900,510,53415000,70,4204000,133000
IA,50459,1460,740,82217000,190,6485000,185000
IA,50460,150,130,7531000,40,469000,0
IA,50461,2580,1440,161959000,290,13792000,1222000
IA,50464,300,160,15570000,30,1032000,0
IA,50466,760,470,41902000,170,2972000,0
IA,50468,710,400,43056000,100,3360000,168000
IA,50469,720,440,46643000,100,3622000,0
IA,50470,130,50,5742000,0,399000,0
IA,50471,320,170,17838000,50,1234000,0
IA,50472,1040,660,71042000,180,6116000,567000
IA,50473,110,70,5788000,0,367000,0
IA,50475,760,410,47424000,90,3917000,266000
IA,50476,370,190,19889000,70,1317000,0
IA,50477,140,50,6411000,0,389000,0
IA,50478,370,170,20461000,40,1576000,0
IA,50479,310,140,17321000,40,1285000,0
IA,50480,420,190,23509000,70,1703000,0
IA,50482,420,220,29814000,30,2750000,176000
IA,50483,360,180,19777000,70,1435000,0
IA,50484,190,100,9382000,40,567000,0
IA,50501,11960,6620,687120000,180,63261000,7642000
IA,50510,480,260,28099000,80,1969000,0
IA,50511,3480,1820,241130000,250,23067000,3149000
IA,50514,620,320,35546000,90,2706000,0
IA,50515,110,60,5884000,0,383000,0
IA,50516,350,190,19588000,0,1378000,0
IA,50517,460,230,24961000,80,1812000,0
IA,50518,150,90,9526000,30,799000,0
IA,50519,260,160,13567000,50,918000,0
IA,50522,350,170,18146000,50,1294000,0
IA,50523,280,180,14668000,40,940000,0
IA,50524,230,110,16909000,50,1476000,0
IA,50525,1530,1030,89468000,120,7153000,611000
IA,50528,160,80,9421000,50,529000,0
IA,50529,370,220,19621000,0,1339000,0
IA,50530,500,330,25226000,50,1643000,0
IA,50532,400,240,23043000,60,1716000,0
IA,50533,1560,1130,83216000,100,5998000,495000
IA,50535,450,260,23783000,70,1679000,0
IA,50536,1900,1030,110663000,140,9074000,622000
IA,50538,250,140,12256000,20,799000,0
IA,50539,200,100,10976000,40,688000,0
IA,50540,450,300,27347000,110,2221000,0
IA,50541,370,240,19050000,60,1277000,0
IA,50542,420,230,24305000,40,1753000,0
IA,50543,670,370,36191000,80,2606000,0
IA,50544,210,140,11097000,30,777000,0
IA,50545,110,60,5746000,30,399000,0
IA,50546,150,70,8146000,40,554000,0
IA,50548,2690,1700,204295000,210,21200000,2350000
IA,50554,700,350,40087000,70,3053000,0
IA,50556,130,60,7385000,30,540000,0
IA,50557,320,160,16290000,40,1109000,0
IA,50558,280,140,17263000,50,1277000,0
IA,50559,140,70,8541000,30,589000,0
IA,50560,230,140,12556000,60,784000,0
IA,50561,220,160,13063000,40,848000,0
IA,50562,210,90,11692000,50,844000,0
IA,50563,1140,620,74657000,140,6436000,453000
IA,50565,180,70,10188000,30,848000,0
IA,50566,210,110,11753000,30,939000,0
IA,50568,600,430,38698000,80,3308000,0
IA,50569,350,130,19055000,20,1529000,0
IA,50571,160,80,9065000,40,637000,0
IA,50574,1000,520,59477000,110,4891000,210000
IA,50575,380,200,19647000,70,1346000,0
IA,50576,180,80,10076000,30,679000,0
IA,50577,190,70,8805000,30,569000,0
IA,50578,240,100,13729000,50,1179000,0
IA,50579,1090,640,62582000,130,4876000,159000
IA,50581,360,230,21236000,50,1519000,0
IA,50582,100,50,4431000,0,287000,0
IA,50583,1290,640,73033000,110,5925000,176000
IA,50585,510,350,32180000,60,2516000,0
IA,50586,120,60,6699000,30,421000,0
IA,50588,6110,4560,356584000,200,32325000,2103000
IA,50590,390,230,18065000,70,1177000,0
IA,50591,140,90,7765000,0,502000,0
IA,50594,130,50,6515000,0,456000,0
IA,50595,3970,2350,240984000,150,22475000,1656000
IA,50597,600,360,37524000,150,2991000,184000
IA,50598,430,300,25062000,80,1691000,0
IA,50599,160,80,10163000,30,844000,0
IA,50601,1110,580,62000000,160,4635000,174000
IA,50602,720,370,41805000,110,3145000,49000
IA,50603,260,180,12706000,70,854000,0
IA,50604,780,500,46396000,100,3167000,415000
IA,50606,360,210,18161000,80,1138000,0
IA,50607,230,130,13057000,50,942000,0
IA,50609,200,110,13472000,30,1132000,0
IA,50611,140,70,7485000,30,504000,0
IA,50612,170,90,24984000,40,3122000,0
IA,50613,17810,9220,1488291000,250,176658000,19888000
IA,50616,4500,2710,262516000,280,22691000,1808000
IA,50619,970,550,56871000,140,4096000,331000
IA,50621,670,400,50091000,40,4906000,154000
IA,50622,1540,1080,148182000,80,17683000,774000
IA,50624,880,620,78618000,60,8502000,810000
IA,50625,410,240,21897000,60,1538000,0
IA,50626,760,480,46329000,60,3939000,0
IA,50627,1430,830,79415000,120,6293000,391000
IA,50628,530,350,29969000,120,2128000,0
IA,50629,980,790,59124000,160,4236000,151000
IA,50630,730,420,43339000,120,3335000,0
IA,50632,490,260,27000000,40,2084000,0
IA,50633,150,70,9315000,30,812000,0
IA,50635,700,340,42820000,80,3311000,59000
IA,50636,850,430,51908000,150,4038000,190000
IA,50638,1500,810,101865000,110,9431000,673000
IA,50641,650,730,28637000,120,1740000,0
IA,50642,250,180,14795000,30,1042000,0
IA,50643,1320,820,106749000,60,9474000,747000
IA,50644,4080,2430,256882000,240,22687000,1549000
IA,50645,500,320,31467000,130,2215000,0
IA,50647,930,550,65230000,50,5624000,410000
IA,50648,1860,1190,137665000,150,13248000,1118000
IA,50650,350,180,18772000,50,1357000,0
IA,50651,1730,1000,110338000,150,9137000,540000
IA,50653,280,140,14695000,40,963000,0
IA,50654,210,110,13117000,60,950000,0
IA,50655,310,180,16877000,30,1198000,0
IA,50658,1120,640,62737000,130,4557000,276000
IA,50659,2480,1370,166737000,250,15513000,1333000
IA,50660,590,380,36916000,60,2999000,0
IA,50662,2930,1730,144470000,90,10900000,673000
IA,50665,1290,820,88005000,140,7634000,827000
IA,50666,450,230,23651000,80,1568000,0
IA,50667,390,200,26048000,0,2118000,0
IA,50668,550,340,36311000,70,2701000,67000
IA,50669,1090,590,82702000,100,8565000,483000
